"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","activation_effective_sample_size","active_condition_number","active_max_eigenvalue","active_min_eigenvalue","dead_neurons_pct","explained_variance","feature_shrinkage_ratio","interaction_leakage_frobenius","l0_active_features","l0_vs_l1_ratio","loss","loss_l1","loss_l2","loss_recon","loss_total","mean_h_j","mean_max_cosine_similarity","shadowed_ids","shadowed_scores","step","total_h_j","warmup_factor","weight_bimodality_ratio","batch_size","device","dtype","learning_rate","log_interval","max_activations_window","measured_flops_per_step","measured_gflops_per_step","model_type","num_steps","rho","seed","warmup_steps","dict_active_condition_number_p95","dict_expected_active_condition_number","dict_expected_active_condition_number_std","dict_expected_active_min_eig","dict_expected_active_min_eig_std","dict_expected_irc_exact","dict_expected_irc_uniform","dict_expected_signal_ceiling_l_inf","dict_max_abs_offdiag","dict_mean_abs_offdiag","dict_singular_active_block_pct","model_class","dead_neuron_recovery_rate","measured_cumulative_flops","measured_cumulative_tflops","dead_neuron_recovery_pct","dictionary_coherence_abs_max","dictionary_coherence_nn/mean","dictionary_coherence_nn/p10","dictionary_coherence_nn/p50","dictionary_coherence_nn/p90","dictionary_coherence_nn/std","dictionary_coherence_nn_max","dictionary_coherence_overall_mean","dictionary_coherence_subsampled","dictionary_coherence_total_features","dictionary_coherence_used_features"
"spiked-rho0.00-adaptive_elastic_net_sweep063-seed0","finished","-","","model=adaptive_elastic_net_sweep063, regularization-sweep, rho=0.00, seed=0, spiked, topk-sweep","2026-04-27T11:32:11.000Z","514","","yt3hvgp1","","","2026-04-27T11:40:45.000Z","2026-04-27T11:40:45.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","1009.2237548828124","15.724388122558594","2.4960930347442627","0.15874023735523224","0","0.8659237623214722","0.7883683443069458","18.064607620239254","56.54296875","0.4513359069824219","0.09173119813203812","0.04001201316714287","0.015159562230110168","0.03655962273478508","0.09173119813203812","0.35319048166275024","0.21532900631427765","[344,589,628,685,687]","[0.9048596024513244,0.48176807165145874,0.4728575348854065,0.4703458249568939,0.46970897912979126]","50000","329.17352294921875","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep063","50000","0","0","10000","2.5668721199035645","2.320218086242676","0.1516345739364624","0.6251575946807861","0.029285414144396785","0.8680747747421265","1.386025309562683","3.232156991958618","0.3207763433456421","0.04987932741641998","0","AdaptiveElasticNetSAE","0","40327744300000","40.3277443","0","0.9156196117401124","0.21532900631427765","0.18850204348564148","0.21233133971691132","0.24284692108631137","0.03787439689040184","0.9156196117401124","0.0491078644990921","0","1024","1024"
"spiked-rho0.50-adaptive_elastic_net_sweep063-seed0","finished","-","","model=adaptive_elastic_net_sweep063, regularization-sweep, rho=0.50, seed=0, spiked, topk-sweep","2026-04-27T11:31:18.000Z","513","","v3yp175h","","","2026-04-27T11:39:51.000Z","2026-04-27T11:39:51.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","383.0074768066406","4.821916580200195","1.9881879091262815","0.4123231768608093","2.05078125","0.36080896854400635","0.9654689431190492","8.94404125213623","12.0859375","0.414554238319397","0.12664590775966644","0.03205897659063339","0.0017451277235522866","0.09284180402755736","0.12664590775966644","0.07895465940237045","0.2240813225507736","[645,397,776,902,697]","[0.9932289123535156,0.9915756583213806,0.9441124796867372,0.17008589208126068,0.15854598581790924]","50000","79.19152069091797","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep063","50000","0.5","0","10000","30.267372131347656","27.221097946166992","1.656125545501709","0.31392088532447815","0.016098249703645706","1.0519155263900757","1.629536747932434","18.23720359802246","0.6731202602386475","0.5002263188362122","0","AdaptiveElasticNetSAE","0.5263157894736842","40327744300000","40.3277443","52.63157894736842","0.9955959916114808","0.2240813225507736","0.1962844431400299","0.21750137209892273","0.2470453381538391","0.06204162910580635","0.9955959916114808","0.05160088837146759","0","1024","1024"
"spiked-rho0.30-adaptive_elastic_net_sweep063-seed0","finished","-","","model=adaptive_elastic_net_sweep063, regularization-sweep, rho=0.30, seed=0, spiked, topk-sweep","2026-04-27T11:31:13.000Z","514","","0v05abaw","","","2026-04-27T11:39:47.000Z","2026-04-27T11:39:47.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","587.6183471679688","3.4527249336242676","1.7784148454666138","0.5150757431983948","0.29296875","0.5378254652023315","0.9328617453575134","9.87954807281494","16.65625","0.5474236607551575","0.15619371831417084","0.06157984584569931","0.003983546048402786","0.09063032269477844","0.15619371831417084","0.09760166704654694","0.21938884258270264","[541,748,557,334,15]","[0.991832673549652,0.9907318353652954,0.21614445745944977,0.20276296138763428,0.19622240960597992]","50000","97.40646362304688","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep063","50000","0.3","0","10000","14.133993148803713","12.609667778015137","0.8959334492683411","0.4402015507221222","0.02230069227516651","1.0924173593521118","1.5935043096542358","12.365979194641112","0.5403863191604614","0.3003201186656952","0","AdaptiveElasticNetSAE","0.6666666666666666","40327744300000","40.3277443","66.66666666666666","0.9949484467506408","0.21938884258270264","0.19307821989059448","0.2136223465204239","0.24476347863674164","0.052953675389289856","0.9949484467506408","0.05045109614729881","0","1024","1024"
"spiked-rho0.70-adaptive_elastic_net_sweep063-seed0","finished","-","","model=adaptive_elastic_net_sweep063, regularization-sweep, rho=0.70, seed=0, spiked, topk-sweep","2026-04-27T11:30:58.000Z","514","","sqbmckhq","","","2026-04-27T11:39:32.000Z","2026-04-27T11:39:32.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","240.1125030517578","7.067967414855957","2.283400535583496","0.3230632543563843","11.1328125","0.25807440280914307","0.9840008616447448","7.874029636383057","7.65234375","0.3645910620689392","0.08090705424547195","0.0098097650334239","0.0010156813077628613","0.07008161395788193","0.08090705424547195","0.05840912088751793","0.2301555573940277","[665,230,682,606,728]","[0.9945107698440552,0.991621434688568,0.9782181978225708,0.16299349069595337,0.13622072339057922]","50000","58.99320983886719","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep063","50000","0.7","0","10000","67.19499206542969","61.20177459716797","3.3182175159454346","0.1886472254991531","0.009533563628792764","1.021691083908081","1.6485286951065063","23.547697067260746","0.8031947612762451","0.7000904083251953","0","AdaptiveElasticNetSAE","0.375","40327744300000","40.3277443","37.5","0.9921190142631532","0.2301555573940277","0.200735405087471","0.2232266366481781","0.2559230923652649","0.062299326062202454","0.9921190142631532","0.0530538335442543","0","1024","1024"
"spiked-rho0.90-adaptive_elastic_net_sweep063-seed0","finished","-","","model=adaptive_elastic_net_sweep063, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-04-27T11:30:20.000Z","513","","cuxxjxix","","","2026-04-27T11:38:53.000Z","2026-04-27T11:38:53.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","177.28298950195312","15.62636375427246","2.7106432914733887","0.1734660267829895","45.8984375","0.3844073414802551","0.9952585101127625","7.608389854431152","2.94140625","0.5539537072181702","0.02886454202234745","0.0011308774119243026","0.0007806489011272788","0.026953015476465225","0.02886454202234745","0.0365256704390049","0.2468407452106476","[300,908,448,949,99]","[0.99607115983963,0.9955528378486632,0.9952541589736938,0.8907079696655273,0.6206783652305603]","50000","37.21965789794922","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep063","50000","0.9","0","10000","249.75767517089844","230.09475708007812","11.22629451751709","0.06319468468427658","0.003032300155609846","1.0033146142959597","1.6536331176757812","29.470619201660156","0.933442771434784","0.8995360136032104","0","AdaptiveElasticNetSAE","0.14489311163895488","40327744300000","40.3277443","14.489311163895488","0.9977886080741882","0.2468407452106476","0.20183278620243073","0.2330290973186493","0.2848527431488037","0.07852698117494583","0.9977886080741882","0.0538581982254982","0","1024","1024"
"spiked-rho0.00-adaptive_elastic_net_sweep062-seed0","finished","-","","model=adaptive_elastic_net_sweep062, regularization-sweep, rho=0.00, seed=0, spiked, topk-sweep","2026-04-27T11:23:36.000Z","514","","x71tbs7b","","","2026-04-27T11:32:10.000Z","2026-04-27T11:32:10.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","1023.383056640625","20.687915802001953","2.706387758255005","0.13081973791122437","0","0.8781810998916626","0.8133782148361206","19.694711685180664","77.52734375","0.36218956112861633","0.07683113217353821","0.02979939430952072","0.01449732854962349","0.032534413039684296","0.07683113217353821","0.43353211879730225","0.2164994925260544","[207,34,1017,914,928]","[0.5747589468955994,0.5714297294616699,0.5628441572189331,0.5608248710632324,0.5575434565544128]","50000","394.51422119140625","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep062","50000","0","0","10000","2.5668721199035645","2.320218086242676","0.1516345739364624","0.6251575946807861","0.029285414144396785","0.8680747747421265","1.386025309562683","3.232156991958618","0.3207763433456421","0.04987932741641998","0","AdaptiveElasticNetSAE","0","40327744300000","40.3277443","0","0.32814285159111023","0.2164994925260544","0.18980258703231812","0.2138366997241974","0.24687959253787992","0.022857647389173508","0.32814285159111023","0.04869742691516876","0","1024","1024"
"spiked-rho0.50-adaptive_elastic_net_sweep062-seed0","finished","-","","model=adaptive_elastic_net_sweep062, regularization-sweep, rho=0.50, seed=0, spiked, topk-sweep","2026-04-27T11:22:43.000Z","514","","fshm4l6r","","","2026-04-27T11:31:17.000Z","2026-04-27T11:31:17.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","583.3710327148438","7.540846347808838","2.7472574710845947","0.36431685090065","1.66015625","0.7629998326301575","0.9780638217926024","12.398297309875488","30.3984375","0.4518399238586426","0.07678933441638947","0.0366702526807785","0.006016145460307598","0.03410293906927109","0.07678933441638947","0.1546577215194702","0.22250434756278992","[338,135,1017,793,960]","[0.9902381300926208,0.989234209060669,0.987913191318512,0.9868146777153016,0.9864603877067566]","50000","151.87387084960938","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep062","50000","0.5","0","10000","30.267372131347656","27.221097946166992","1.656125545501709","0.31392088532447815","0.016098249703645706","1.0519155263900757","1.629536747932434","18.23720359802246","0.6731202602386475","0.5002263188362122","0","AdaptiveElasticNetSAE","0.5","40327744300000","40.3277443","50","0.9937196969985962","0.22250434756278992","0.19077135622501373","0.21218132972717285","0.24258041381835935","0.07912217825651169","0.9937196969985962","0.049557529389858246","0","1024","1024"
"spiked-rho0.30-adaptive_elastic_net_sweep062-seed0","finished","-","","model=adaptive_elastic_net_sweep062, regularization-sweep, rho=0.30, seed=0, spiked, topk-sweep","2026-04-27T11:22:38.000Z","514","","5kwjv22r","","","2026-04-27T11:31:12.000Z","2026-04-27T11:31:12.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","718.5393676757812","7.431223392486572","2.25715708732605","0.30373963713645935","0.5859375","0.8083043694496155","0.9610276222229004","14.070947647094728","39.6171875","0.4597159326076507","0.08703973144292831","0.04059876874089241","0.009447119198739529","0.0369938388466835","0.08703973144292831","0.20471377670764923","0.21895955502986908","[723,387,800,272,534]","[0.992083728313446,0.9920777678489684,0.991654634475708,0.33530691266059875,0.3317049443721771]","50000","198.5723571777344","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep062","50000","0.3","0","10000","14.133993148803713","12.609667778015137","0.8959334492683411","0.4402015507221222","0.02230069227516651","1.0924173593521118","1.5935043096542358","12.365979194641112","0.5403863191604614","0.3003201186656952","0","AdaptiveElasticNetSAE","0.625","40327744300000","40.3277443","62.5","0.9948980808258056","0.21895955502986908","0.19008436799049375","0.21043136715888977","0.24263419210910797","0.0633632242679596","0.9948980808258056","0.04944513738155365","0","1024","1024"
"spiked-rho0.70-adaptive_elastic_net_sweep062-seed0","finished","-","","model=adaptive_elastic_net_sweep062, regularization-sweep, rho=0.70, seed=0, spiked, topk-sweep","2026-04-27T11:22:23.000Z","515","","zmmt5n07","","","2026-04-27T11:30:58.000Z","2026-04-27T11:30:58.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","385.36920166015625","8.445186614990234","3.069340467453003","0.3634425699710846","12.3046875","0.6014532446861267","0.9879425764083862","11.183402061462402","21.63671875","0.3675265312194824","0.0633317232131958","0.023049378767609596","0.0025033466517925262","0.037779003381729126","0.0633317232131958","0.1223105788230896","0.2213476300239563","[673,996,440,307,153]","[0.993905246257782,0.9935852289199828,0.9923567175865172,0.9916488528251648,0.9452949166297911]","50000","121.08747100830078","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep062","50000","0.7","0","10000","67.19499206542969","61.20177459716797","3.3182175159454346","0.1886472254991531","0.009533563628792764","1.021691083908081","1.6485286951065063","23.547697067260746","0.8031947612762451","0.7000904083251953","0","AdaptiveElasticNetSAE","0.30612244897959184","40327744300000","40.3277443","30.612244897959183","0.9961041808128356","0.2213476300239563","0.19027484953403473","0.21203649044036865","0.24080726504325867","0.07862652838230133","0.9961041808128356","0.049900151789188385","0","1024","1024"
"spiked-rho0.90-adaptive_elastic_net_sweep062-seed0","finished","-","","model=adaptive_elastic_net_sweep062, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-04-27T11:21:46.000Z","514","","eetskmkz","","","2026-04-27T11:30:20.000Z","2026-04-27T11:30:20.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","248.50274658203125","15.12350845336914","4.552209854125977","0.30100223422050476","44.43359375","0.4792923331260681","0.9963695406913756","10.433242797851562","9.88671875","0.28836238384246826","0.02670283429324627","0.002056077355518937","0.0007670111954212189","0.023879745975136757","0.02670283429324627","0.07161157578229904","0.23557040095329285","[246,694,378,714,673]","[0.9937933087348938,0.9937601685523988,0.9933976531028748,0.9929077625274658,0.9923604726791382]","50000","72.11285400390625","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep062","50000","0.9","0","10000","249.75767517089844","230.09475708007812","11.22629451751709","0.06319468468427658","0.003032300155609846","1.0033146142959597","1.6536331176757812","29.470619201660156","0.933442771434784","0.8995360136032104","0","AdaptiveElasticNetSAE","0.16590909090909092","40327744300000","40.3277443","16.590909090909093","0.99404776096344","0.23557040095329285","0.1977817565202713","0.22231274843215945","0.2634260654449463","0.08291460573673248","0.99404776096344","0.052155591547489166","0","1024","1024"
"spiked-rho0.00-adaptive_elastic_net_sweep061-seed0","finished","-","","model=adaptive_elastic_net_sweep061, regularization-sweep, rho=0.00, seed=0, spiked, topk-sweep","2026-04-27T11:15:02.000Z","513","","p61sll54","","","2026-04-27T11:23:35.000Z","2026-04-27T11:23:35.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","134.03857421875","3.5396389961242676","1.8622883558273315","0.5261238217353821","0","0.5245487689971924","0.4131264090538025","9.527223587036133","15.6328125","0.6536675691604614","0.2155013531446457","0.08554219454526901","0.005011696834117174","0.1249474585056305","0.2155013531446457","0.09134600311517715","0.2162193059921265","[920,732,916,883,694]","[0.1767439246177673,0.17029088735580444,0.16816139221191406,0.16408562660217285,0.16367779672145844]","50000","91.2546615600586","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep061","50000","0","0","10000","2.5668721199035645","2.320218086242676","0.1516345739364624","0.6251575946807861","0.029285414144396785","0.8680747747421265","1.386025309562683","3.232156991958618","0.3207763433456421","0.04987932741641998","0","AdaptiveElasticNetSAE","0","40327744300000","40.3277443","0","0.32510048151016235","0.2162193059921265","0.19226574897766113","0.21417151391506195","0.2442622184753418","0.020793957635760307","0.32510048151016235","0.05045446008443832","0","1024","1024"
"spiked-rho0.50-adaptive_elastic_net_sweep061-seed0","finished","-","","model=adaptive_elastic_net_sweep061, regularization-sweep, rho=0.50, seed=0, spiked, topk-sweep","2026-04-27T11:14:10.000Z","512","","1kp35mmf","","","2026-04-27T11:22:42.000Z","2026-04-27T11:22:42.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","25.048900604248047","54.127967834472656","2.0586793422698975","0.038033559918403625","11.1328125","0.29443681240081787","0.9659841060638428","8.432366371154785","9.6171875","0.45532357692718506","0.1244855970144272","0.023256566375494003","0.001775203156284988","0.09945382177829742","0.1244855970144272","0.0691998079419136","0.27771055698394775","[332,114,289,396,317]","[0.310005784034729,0.298007071018219,0.25559884309768677,0.25204774737358093,0.2515513002872467]","50000","69.75340270996094","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep061","50000","0.5","0","10000","30.267372131347656","27.221097946166992","1.656125545501709","0.31392088532447815","0.016098249703645706","1.0519155263900757","1.629536747932434","18.23720359802246","0.6731202602386475","0.5002263188362122","0","AdaptiveElasticNetSAE","0.4050632911392405","40327744300000","40.3277443","40.50632911392405","0.9948878288269044","0.27771055698394775","0.2006845623254776","0.2304181605577469","0.35571178793907166","0.15679502487182617","0.9948878288269044","0.0531444326043129","0","1024","1024"
"spiked-rho0.30-adaptive_elastic_net_sweep061-seed0","finished","-","","model=adaptive_elastic_net_sweep061, regularization-sweep, rho=0.30, seed=0, spiked, topk-sweep","2026-04-27T11:14:04.000Z","513","","srn5aknc","","","2026-04-27T11:22:37.000Z","2026-04-27T11:22:37.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","66.4435806274414","2.8825745582580566","1.707835674285889","0.5924688577651978","1.66015625","0.3996352553367615","0.9318783283233644","14.519244194030762","24.89453125","0.4339550137519837","0.15707653760910034","0.03936010226607323","0.003875260939821601","0.11384117603302002","0.15707653760910034","0.1726481318473816","0.3228488266468048","[3,341,975,699,604]","[0.9947542548179626,0.917998194694519,0.5104883909225464,0.5038650035858154,0.4998146593570709]","50000","170.57635498046875","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep061","50000","0.3","0","10000","14.133993148803713","12.609667778015137","0.8959334492683411","0.4402015507221222","0.02230069227516651","1.0924173593521118","1.5935043096542358","12.365979194641112","0.5403863191604614","0.3003201186656952","0","AdaptiveElasticNetSAE","0.75","40327744300000","40.3277443","75","0.9958667755126952","0.3228488266468048","0.19447095692157745","0.22813355922698977","0.5241984724998474","0.16992539167404175","0.9958667755126952","0.07390028238296509","0","1024","1024"
"spiked-rho0.70-adaptive_elastic_net_sweep061-seed0","finished","-","","model=adaptive_elastic_net_sweep061, regularization-sweep, rho=0.70, seed=0, spiked, topk-sweep","2026-04-27T11:13:51.000Z","511","","2ixxsrrr","","","2026-04-27T11:22:22.000Z","2026-04-27T11:22:22.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","7.824032783508301","6.351337909698486","1.7548935413360596","0.2763029634952545","24.12109375","0.23267757892608645","0.984870433807373","6.949819087982178","4.6015625","0.4956994652748108","0.07871512323617935","0.006789514794945717","0.0010673091746866703","0.07085829973220825","0.07871512323617935","0.04519445821642876","0.25143682956695557","[756,899,1,985,823]","[0.9948304891586304,0.993818700313568,0.8095765709877014,0.16744253039360046,0.1259675174951553]","50000","45.827178955078125","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep061","50000","0.7","0","10000","67.19499206542969","61.20177459716797","3.3182175159454346","0.1886472254991531","0.009533563628792764","1.021691083908081","1.6485286951065063","23.547697067260746","0.8031947612762451","0.7000904083251953","0","AdaptiveElasticNetSAE","0.27149321266968324","40327744300000","40.3277443","27.149321266968325","0.9970450401306152","0.25143682956695557","0.19998447597026825","0.2254116088151932","0.26957765221595764","0.11624804139137268","0.9970450401306152","0.052738867700099945","0","1024","1024"
"spiked-rho0.90-adaptive_elastic_net_sweep061-seed0","finished","-","","model=adaptive_elastic_net_sweep061, regularization-sweep, rho=0.90, seed=0, spiked, topk-sweep","2026-04-27T11:13:13.000Z","512","","d63e1xsr","","","2026-04-27T11:21:45.000Z","2026-04-27T11:21:45.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","4.942329406738281","16.422740936279297","2.669279098510742","0.16253553330898285","91.40625","0.4037988185882568","0.9958811402320862","8.152379035949707","2.453125","0.6673217415809631","0.027875574305653572","0.000829311553388834","0.0008968258043751121","0.026149436831474304","0.027875574305653572","0.03722229227423668","0.257821649312973","[67,653,626,410,301]","[0.9974896311759948,0.9970626831054688,0.3826556503772736,0.3705626130104065,0.31420573592185974]","50000","38.00395965576172","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep061","50000","0.9","0","10000","249.75767517089844","230.09475708007812","11.22629451751709","0.06319468468427658","0.003032300155609846","1.0033146142959597","1.6536331176757812","29.470619201660156","0.933442771434784","0.8995360136032104","0","AdaptiveElasticNetSAE","0.07314285714285715","40327744300000","40.3277443","7.314285714285715","0.9934791922569276","0.257821649312973","0.19908151030540464","0.23421429097652435","0.33338305354118347","0.08515892177820206","0.9934791922569276","0.05448075383901596","0","1024","1024"
"spiked-rho0.00-adaptive_elastic_net_sweep060-seed0","finished","-","","model=adaptive_elastic_net_sweep060, regularization-sweep, rho=0.00, seed=0, spiked, topk-sweep","2026-04-27T11:06:28.000Z","513","","qqedkhnt","","","2026-04-27T11:15:01.000Z","2026-04-27T11:15:01.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","71.6148910522461","3.260090589523315","1.64108407497406","0.5033860206604004","0","0.5365517139434814","0.4288137555122375","9.488871574401855","20.3984375","0.6362066268920898","0.21374346315860748","0.08404208719730377","0.006091620773077011","0.1236097514629364","0.21374346315860748","0.0910625085234642","0.2145636081695557","[435,607,510,1006,137]","[0.19776058197021484,0.17524361610412598,0.1741606742143631,0.17252875864505768,0.16926349699497223]","50000","90.78932189941406","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep060","50000","0","0","10000","2.5668721199035645","2.320218086242676","0.1516345739364624","0.6251575946807861","0.029285414144396785","0.8680747747421265","1.386025309562683","3.232156991958618","0.3207763433456421","0.04987932741641998","0","AdaptiveElasticNetSAE","0","40327744300000","40.3277443","0","0.29756906628608704","0.2145636081695557","0.1916002780199051","0.2129376232624054","0.2394248992204666","0.020724935457110405","0.29756906628608704","0.05031313747167587","0","1024","1024"
"spiked-rho0.50-adaptive_elastic_net_sweep060-seed0","finished","-","","model=adaptive_elastic_net_sweep060, regularization-sweep, rho=0.50, seed=0, spiked, topk-sweep","2026-04-27T11:05:34.000Z","516","","fsbjda0w","","","2026-04-27T11:14:10.000Z","2026-04-27T11:14:10.000Z","f6d49b862c80","","467cae41aa704293a344762bfbb96562e08b2edb","https://github.com/farischaudhry/adaptive-elastic-sae/tree/467cae41aa704293a344762bfbb96562e08b2edb","1","NVIDIA RTX PRO 6000 Blackwell Server Edition","66.2933578491211","5.159015655517578","2.3333239555358887","0.4522808492183686","3.125","0.39543455839157104","0.9680713415145874","13.946313858032228","32.68359375","0.36225056648254395","0.11307115852832794","0.022376470267772675","0.003637290559709072","0.08705739676952362","0.11307115852832794","0.16988039016723633","0.3065800070762634","[895,1004,223,48,565]","[0.9933478832244872,0.9910629391670228,0.4956528842449188,0.4711286127567291,0.4698109626770019]","50000","166.31289672851562","1","0","256","cuda","torch.float32","0.001","500","10000","806554886","0.806554886","adaptive_elastic_net_sweep060","50000","0.5","0","10000","30.267372131347656","27.221097946166992","1.656125545501709","0.31392088532447815","0.016098249703645706","1.0519155263900757","1.629536747932434","18.23720359802246","0.6731202602386475","0.5002263188362122","0","AdaptiveElasticNetSAE","1","40327744300000","40.3277443","100","0.9955393075942992","0.3065800070762634","0.19773612916469577","0.24714937806129456","0.4455267190933227","0.1398184597492218","0.9955393075942992","0.06783965229988098","0","1024","1024"
