"Name","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","hp_ema_beta","hp_gamma","hp_ref_k_top_pct","seed","variant_name","hp_lambda_1","hp_lambda_2","activation_normalization","batch_size","d_dict","device","dtype","enable_validation","final_validation_enabled","geometry_log_interval","hook_name","hp_k","hp_weight_max","hp_weight_min","learning_rate","log_interval","max_activations_window","measured_flops_per_step","measured_gflops_per_step","model_class","n_dim","num_steps","online_validation_enabled","tl_model_name","validation_ablation_mode","validation_log_interval","validation_num_batches","warmup_steps","Runtime","Notes","activation_effective_sample_size","active_condition_number","active_max_eigenvalue","dead_features_pct_batch","dead_neurons_pct_window","dictionary_coherence_abs_max","dictionary_coherence_nn/mean","dictionary_coherence_nn/p10","dictionary_coherence_nn/p50","dictionary_coherence_nn/p90","dictionary_coherence_nn/std","dictionary_coherence_nn_max","explained_variance","feature_shrinkage_ratio","feature_utilization_batch/active_feature_pct","feature_utilization_batch/gini","feature_utilization_batch/log10_rate/mean","feature_utilization_batch/log10_rate/p50","feature_utilization_batch/log10_rate/p90","feature_utilization_batch/log10_rate/std","feature_utilization_batch/normalized_entropy","feature_utilization_batch/rate/mean","feature_utilization_batch/rate/p50","feature_utilization_batch/rate/p90","feature_utilization_batch/rate/std","feature_utilization_batch/top10pct_mass_pct","feature_utilization_batch/top1pct_mass_pct","grad_norm/decoder","grad_norm/encoder","grad_norm/global","l0_active_features","l0_vs_l1_ratio","log_active_condition_number","loss","loss_l1","loss_l2","loss_recon","loss_total","mean_max_cosine_similarity","recon_mse","throughput/steps_per_sec","throughput/tokens_per_sec","tokens_seen","update_ratio/decoder","update_ratio/encoder","val_final_adaptive_weight/mean","val_final_adaptive_weight/p10","val_final_adaptive_weight/p50","val_final_adaptive_weight/p90","val_final_adaptive_weight/pinned_max_pct","val_final_adaptive_weight/std","val_final_ce_loss_degradation","val_final_ce_loss_recovered","val_final_ce_loss_recovered_pct","val_final_ce_recovered/mean","val_final_ce_recovered/p10","val_final_ce_recovered/p50","val_final_ce_recovered/p90","val_final_ce_recovered/std","val_final_ce_recovered_pct/mean","val_final_ce_recovered_pct/p10","val_final_ce_recovered_pct/p50","val_final_ce_recovered_pct/p90","val_final_ce_recovered_pct/std","val_final_kl_div","val_final_kl_div/mean","val_final_kl_div/p10","val_final_kl_div/p50","val_final_kl_div/p90","val_final_kl_div/std","val_final_patched_loss","val_online_adaptive_weight/mean","val_online_adaptive_weight/p10","val_online_adaptive_weight/p50","val_online_adaptive_weight/p90","val_online_adaptive_weight/pinned_max_pct","val_online_adaptive_weight/std","val_online_ce_loss_degradation","val_online_ce_loss_recovered","val_online_ce_loss_recovered_pct","val_online_ce_recovered/mean","val_online_ce_recovered/p10","val_online_ce_recovered/p50","val_online_ce_recovered/p90","val_online_ce_recovered/std","val_online_ce_recovered_pct/mean","val_online_ce_recovered_pct/p10","val_online_ce_recovered_pct/p50","val_online_ce_recovered_pct/p90","val_online_ce_recovered_pct/std","val_online_clean_loss","val_online_kl_div","val_online_kl_div/mean","val_online_kl_div/p10","val_online_kl_div/p50","val_online_kl_div/p90","val_online_kl_div/std","val_online_patched_loss","val_online_zero_loss","weight_bimodality_ratio","Tags","active_min_eigenvalue","dead_neuron_recovery_pct","dead_neuron_recovery_rate","dictionary_coherence_overall_mean","dictionary_coherence_subsampled","dictionary_coherence_total_features","dictionary_coherence_used_features","feature_utilization_batch/log10_rate/p10","feature_utilization_batch/rate/p10","interaction_leakage_frobenius","mean_h_j","measured_cumulative_flops","measured_cumulative_tflops","step","total_h_j","val_final_adaptive_weight/pinned_min_pct","val_final_clean_loss","val_final_invalid_ce_loss_degradation","val_final_invalid_ce_loss_recovered","val_final_invalid_ce_loss_recovered_pct","val_final_invalid_clean_loss","val_final_invalid_kl_divergence","val_final_invalid_patched_loss","val_final_invalid_zero_loss","val_final_skipped_batches","val_final_valid_batches","val_final_zero_loss","val_final_zero_loss_valid_batches","val_online_adaptive_weight/pinned_min_pct","val_online_invalid_ce_loss_degradation","val_online_invalid_ce_loss_recovered","val_online_invalid_ce_loss_recovered_pct","val_online_invalid_clean_loss","val_online_invalid_kl_divergence","val_online_invalid_patched_loss","val_online_invalid_zero_loss","val_online_skipped_batches","val_online_valid_batches","val_online_zero_loss_valid_batches","warmup_factor"
"llm-adaptive_lasso_sweep006-seed1","r7qmjgde","finished","","","","2026-04-22T12:19:04.000Z","2026-04-22T12:53:20.000Z","2026-04-22T12:53:20.000Z","","21cd0cfc0b5a","","a0636b69ee188dba73007abbe0ae584413f2f681","https://github.com/farischaudhry/adaptive-elastic-sae/tree/a0636b69ee188dba73007abbe0ae584413f2f681","1","NVIDIA L40S","0.999","1","0.05","1","adaptive_lasso_sweep006","0.01","","per_token_l2","8192","4096","cuda","torch.float32","true","true","1000","blocks.3.hook_resid_post","","10","0.01","0.001","100","10000","206238134787","206.238134787","AdaptiveLassoSAE","512","25000","true","pythia-70m-deduped","batch_mean","1000","50","4000","2056","-","10.325481414794922","134304625590272","134.30462646484375","99.5849609375","0.0732421875","0.9697688221931458","0.19942080974578855","0.167645663022995","0.19359515607357025","0.23352111876010895","0.03707800433039665","0.9697688221931458","0.3718406558036804","0.58673095703125","0.4150390625","0.9973199367523192","-11.953119277954102","-12","-12","0.729119598865509","0.3045951724052429","0.002122640609741211","0","0","0.03921637684106827","100","100","0.0652989711564227","0.006800031494968741","0.06592239231912761","8.6943359375","3.4527621269226074","14.128090970477624","0.41033682227134705","0.021898413076996803","","0.3884384036064148","0.41033682227134705","0.19942080974578855","0.3884384036064148","15.068985009638206","15800976.025466392","4915200000","0.0000010202964243191048","5.067535244869663e-8","9.962051391601562","10","10","10","99.609375","0.6065531969070435","6.9229940679363215","-0.35120302149586136","-35.12030214958615","-0.3512030243873596","-0.4563753008842468","-0.17476339638233185","-0.06737740337848663","2.514287233352661","-35.12030029296875","-45.63753128051758","-17.47633934020996","-6.7377400398254395","251.42872619628903","5.428195349120735","5.428195476531982","4.163389205932617","5.057760238647461","6.618804454803467","1.923221230506897","11.314859489131717","9.962051391601562","10","10","10","99.609375","0.6065531969070435","5.634037671089172","-0.1987655462129196","-19.87655462129196","-0.19876554608345032","-0.3893316984176636","-0.14806829392910004","-0.0775357335805893","0.15265539288520813","-19.876554489135746","-38.93317031860352","-14.806829452514648","-7.753573417663574","15.26554012298584","4.621104311943054","5.29879602432251","5.298795700073242","4.323182582855225","5.07633638381958","6.5901079177856445","0.8596184253692627","10.255141983032226","9.352484922409058","0.003186274552717805","pythia-70m, regularization, seed=1, variant=adaptive_lasso_sweep006","9.999999960041972e-13","0","0","","","","","-12","0","0","NaN","5155953369675000","5155.953369675","25000","0","0","4.391865421195394","0","0","0","0","0","0","0","0","1061","10.183903051478811","1061","0","0","0","0","0","0","0","0","0","50","50","1"
"llm-adaptive_lasso_sweep006-seed0","hrv29ppp","finished","","","","2026-04-22T12:17:36.000Z","2026-04-22T12:51:15.000Z","2026-04-22T12:51:15.000Z","","21cd0cfc0b5a","","a0636b69ee188dba73007abbe0ae584413f2f681","https://github.com/farischaudhry/adaptive-elastic-sae/tree/a0636b69ee188dba73007abbe0ae584413f2f681","1","NVIDIA L40S","0.999","1","0.05","0","adaptive_lasso_sweep006","0.01","","per_token_l2","8192","4096","cuda","torch.float32","true","true","1000","blocks.3.hook_resid_post","","10","0.01","0.001","100","10000","206238134787","206.238134787","AdaptiveLassoSAE","512","25000","true","pythia-70m-deduped","batch_mean","1000","50","4000","2019","-","10.03286361694336","166199430217728","166.19943237304688","99.658203125","0.2685546875","0.9518296122550964","0.207160085439682","0.1736653447151184","0.2009829878807068","0.2425975799560547","0.03916154429316521","0.9518296122550964","0.3550286293029785","0.5763055086135864","0.341796875","0.9974619150161744","-11.961637496948242","-12","-12","0.6597768068313599","0.2889457643032074","0.002056360244750977","0","0","0.03974637761712074","100","100","0.06661981363333178","0.009478797743360292","0.0675678100548904","8.4228515625","3.484086513519287","14.220629530556872","0.4160116910934448","0.017112785950303078","","0.3988988995552063","0.4160116910934448","0.207160085439682","0.3988988995552063","13.897028955015193","14572091.033534007","4915200000","0.000001040934588020809","7.01868836102694e-8","9.971019744873049","10","10","10","99.70703125","0.5346944332122803","6.571019713211239","-0.25063630812355386","-25.063630812355317","-0.2506363093852997","-0.33668553829193115","-0.10577048361301422","-0.019217323511838913","1.9779958724975584","-25.06363296508789","-33.668556213378906","-10.577048301696776","-1.9217323064804075","197.79959106445312","5.065196032348834","5.0651960372924805","3.9383773803710938","4.748966217041016","6.072302341461182","1.733971357345581","10.962885134406632","9.971019744873049","10","10","10","99.70703125","0.5346944332122803","5.258484807014465","-0.11615372519099967","-11.615372519099964","-0.11615372449159622","-0.2891005575656891","-0.06554614007472992","-0.026569480076432228","0.11866937577724455","-11.61537265777588","-28.91005516052246","-6.5546135902404785","-2.65694808959961","11.866938591003418","4.621104311943054","4.919560670852661","4.919561386108398","4.09765625","4.830748558044434","5.983926773071289","0.7430614233016968","9.87958911895752","9.352484922409058","0.0026934377383440733","pythia-70m, regularization, seed=0, variant=adaptive_lasso_sweep006","9.999999960041972e-13","0","0","","","","","-12","0","0","NaN","5155953369675000","5155.953369675","25000","0","0","4.391865421195394","0","0","0","0","0","0","0","0","1061","10.183903051478811","1061","0","0","0","0","0","0","0","0","0","50","50","1"
"llm-adaptive_elastic_net_sweep042-seed1","1e2k4ibt","finished","","","","2026-04-24T06:47:03.000Z","2026-04-24T07:23:34.000Z","2026-04-24T07:23:34.000Z","","21cd0cfc0b5a","","a0636b69ee188dba73007abbe0ae584413f2f681","https://github.com/farischaudhry/adaptive-elastic-sae/tree/a0636b69ee188dba73007abbe0ae584413f2f681","1","NVIDIA L40S","0.999","1","0.05","1","adaptive_elastic_net_sweep042","0.01","0.0001","per_token_l2","8192","4096","cuda","torch.float32","true","true","1000","blocks.3.hook_resid_post","","10","0.01","0.001","100","10000","206305243654","206.305243654","AdaptiveElasticNetSAE","512","25000","true","pythia-70m-deduped","batch_mean","1000","50","4000","2191","-","14.761920928955078","235785047506944","235.78504943847656","99.4140625","0","0.8035798668861389","0.22316044569015503","0.1830907016992569","0.21954607963562012","0.26662057638168335","0.03850408643484115","0.8035798668861389","0.382352352142334","0.5824461579322815","0.5859375","0.9965087175369264","-11.93692398071289","-12","-12","0.8304414749145508","0.33473777770996094","0.002446204423904419","0","0","0.03955952823162079","100","100","0.05499657925079139","0.005142696914038548","0.05562756135116938","10.0196533203125","2.6280360221862793","14.372516260508329","0.4169132709503174","0.022605380043387413","0.01308012381196022","0.3812277615070343","0.4169132709503174","0.22316044569015503","0.3812277615070343","19.68017390119486","20636158.0286193","19660800000","8.593215507936156e-7","3.500592324738235e-8","9.956783294677734","10","10","10","99.560546875","0.6506384015083313","6.814837586419072","-0.3154377373291822","-31.54377373291819","-0.3154377341270447","-0.3940170109272003","-0.16918306052684784","-0.06128953397274017","2.164015769958496","-31.54377555847168","-39.401702880859375","-16.918306350708008","-6.128953456878662","216.40158081054688","5.297812895096214","5.2978129386901855","4.171255588531494","5.002076625823975","6.367768287658691","1.6402111053466797","11.206703007614466","9.956783294677734","10","10","10","99.560546875","0.6506384015083313","5.3976850414276125","-0.2596224455438571","-25.962244554385705","-0.2596224546432495","-0.39319753646850586","-0.252003014087677","-0.09466394037008286","0.1544097065925598","-25.96224594116211","-39.31975173950195","-25.200298309326172","-9.466394424438477","15.44097137451172","3.975207471847534","5.100992202758789","5.100992202758789","4.285487174987793","4.453188896179199","6.503995418548584","1.057785987854004","9.372892513275149","8.269493627548218","0.003923492040485144","pythia-70m, regularization, seed=1, variant=adaptive_elastic_net_sweep042","9.999999960041972e-13","0","0","","","","","-12","0","0","NaN","5157631091350000","5157.63109135","25000","0","0","4.391865421195394","0","0","0","0","0","0","0","0","1061","10.183903051478811","1061","0","0","0","0","0","0","0","0","0","50","50","1"
"llm-adaptive_elastic_net_sweep042-seed0","6wgrucsh","finished","","","","2026-04-24T06:47:04.000Z","2026-04-24T07:23:32.000Z","2026-04-24T07:23:32.000Z","","21cd0cfc0b5a","","a0636b69ee188dba73007abbe0ae584413f2f681","https://github.com/farischaudhry/adaptive-elastic-sae/tree/a0636b69ee188dba73007abbe0ae584413f2f681","1","NVIDIA L40S","0.999","1","0.05","0","adaptive_elastic_net_sweep042","0.01","0.0001","per_token_l2","8192","4096","cuda","torch.float32","true","true","1000","blocks.3.hook_resid_post","","10","0.01","0.001","100","10000","206305243654","206.305243654","AdaptiveElasticNetSAE","512","25000","true","pythia-70m-deduped","batch_mean","1000","50","4000","2188","-","13.868144989013672","249190630293504","249.1906280517578","99.4140625","0","0.8264667391777039","0.22739726305007937","0.18833237886428833","0.22210220992565155","0.27178138494491577","0.03670487180352211","0.8264667391777039","0.3768022656440735","0.5804741382598877","0.5859375","0.9966315031051636","-11.938410758972168","-12","-12","0.813171923160553","0.3248710334300995","0.002411484718322754","0","0","0.04028880223631859","100","100","0.05684132001565589","0.006452789659879426","0.05758166614211669","9.87744140625","2.680727005004883","14.39653170857971","0.4183303713798523","0.020662494003772736","0.01305877696722746","0.3846091032028198","0.4183303713798523","0.22739726305007937","0.3846091032028198","20.50121194732245","21497078.818875585","19660800000","8.881456252446233e-7","4.45541679424118e-8","9.961387634277344","10","10","10","99.609375","0.6166468262672424","6.8300138817543585","-0.3335772333457629","-33.3577233345763","-0.3335772156715393","-0.4114636778831482","-0.1818296015262604","-0.05696837976574898","2.391768217086792","-33.35772705078125","-41.146366119384766","-18.182958602905273","-5.696837902069092","239.17681884765625","5.352317311873872","5.352317810058594","4.234990119934082","5.005163192749023","6.449160575866699","1.7346622943878174","11.221879302949752","9.961387634277344","10","10","10","99.609375","0.6166468262672424","5.468503503799439","-0.2781504516636008","-27.81504516636007","-0.27815043926239014","-0.4188346266746521","-0.27131015062332153","-0.10186099261045456","0.17372724413871765","-27.815046310424805","-41.88346099853515","-27.131013870239254","-10.1860990524292","17.372726440429688","3.975207471847534","5.174866523742676","5.174866199493408","4.347658157348633","4.524291038513184","6.526707172393799","1.104889154434204","9.443710975646972","8.269493627548218","0.0036764706019312143","pythia-70m, regularization, seed=0, variant=adaptive_elastic_net_sweep042","9.999999960041972e-13","0","0","","","","","-12","0","0","NaN","5157631091350000","5157.63109135","25000","0","0","4.391865421195394","0","0","0","0","0","0","0","0","1061","10.183903051478811","1061","0","0","0","0","0","0","0","0","0","50","50","1"
"llm-adaptive_elastic_net_sweep024-seed0","mfnxe53e","finished","","","","2026-04-23T20:05:46.000Z","2026-04-23T20:40:24.000Z","2026-04-23T20:40:24.000Z","","21cd0cfc0b5a","","a0636b69ee188dba73007abbe0ae584413f2f681","https://github.com/farischaudhry/adaptive-elastic-sae/tree/a0636b69ee188dba73007abbe0ae584413f2f681","1","NVIDIA L40S","0.999","0.5","0.05","0","adaptive_elastic_net_sweep024","0.01","0.0005","per_token_l2","8192","4096","cuda","torch.float32","true","true","1000","blocks.3.hook_resid_post","","10","0.01","0.001","100","10000","206305243654","206.305243654","AdaptiveElasticNetSAE","512","25000","true","pythia-70m-deduped","batch_mean","1000","50","4000","2078","-","21.240741729736328","237531371143168","237.5313720703125","98.681640625","0","0.9463877081871032","0.22482147812843323","0.1779923439025879","0.22098354995250705","0.27212339639663696","0.04443802312016487","0.9463877081871032","0.33162134885787964","0.5793972611427307","1.318359375","0.9958622455596924","-11.869871139526367","-12","-12","1.1385648250579834","0.3708760440349579","0.001549839973449707","0","0","0.022838616743683815","100","99.97500777244568","0.056743216505125725","0.0062510731963729615","0.05893985822049609","6.34814453125","1.963263988494873","14.375720975706724","0.44897210597991943","0.04443373158574104","0.020571785047650337","0.3839665651321411","0.44897210597991943","0.22482147812843323","0.3839665651321411","17.25999746015777","18098419.096782394","15974400000","8.866127578925895e-7","3.9894799399790405e-8","9.92239475250244","10","10","10","99.169921875","0.849652886390686","7.349745561557485","-0.4053258354745597","-40.532583547455936","-0.40532585978508","-0.5481007695198059","-0.27523699402809143","-0.1629464328289032","1.5282591581344604","-40.5325813293457","-54.81007385253906","-27.523698806762695","-16.29464340209961","152.82591247558594","5.811168578747417","5.811168670654297","4.521053314208984","5.5011396408081055","7.099181175231934","1.7816638946533203","11.74161098275288","9.92239475250244","10","10","10","99.169921875","0.849652886390686","5.8649325180053715","-0.28868198627889463","-28.868198627889456","-0.2886819839477539","-0.44549503922462463","-0.2738599479198456","-0.18146304786205292","0.11142461001873016","-28.86819839477539","-44.549503326416016","-27.38599395751953","-18.146303176879883","11.142460823059082","4.585785074234009","5.461261987686157","5.461262226104736","4.137603759765625","5.309262275695801","6.85540246963501","1.0246191024780271","10.45071759223938","9.168029136657715","0.004185130354017019","pythia-70m, regularization, seed=0, variant=adaptive_elastic_net_sweep024","9.999999960041972e-13","0","0","","","","","-12","0","0","NaN","5157631091350000","5157.63109135","25000","0","0","4.391865421195394","0","0","0","0","0","0","0","0","1061","10.183903051478811","1061","0","0","0","0","0","0","0","0","0","50","50","1"
"llm-adaptive_elastic_net_sweep030-seed0","kpj2xnbl","finished","","","","2026-04-23T23:37:49.000Z","2026-04-24T00:13:18.000Z","2026-04-24T00:13:18.000Z","","21cd0cfc0b5a","","a0636b69ee188dba73007abbe0ae584413f2f681","https://github.com/farischaudhry/adaptive-elastic-sae/tree/a0636b69ee188dba73007abbe0ae584413f2f681","1","NVIDIA L40S","0.999","1","0.05","0","adaptive_elastic_net_sweep030","0.01","0.0005","per_token_l2","8192","4096","cuda","torch.float32","true","true","1000","blocks.3.hook_resid_post","","10","0.01","0.001","100","10000","206305243654","206.305243654","AdaptiveElasticNetSAE","512","25000","true","pythia-70m-deduped","batch_mean","1000","50","4000","2129","-","19.498071670532227","231248924508160","231.24891662597656","99.2431640625","0","0.9190324544906616","0.22149166464805603","0.1694110929965973","0.21755853295326233","0.2749858498573303","0.04779376834630966","0.9190324544906616","0.34951484203338623","0.5663752555847168","0.7568359375","0.9956152439117432","-11.92116928100586","-12","-12","0.9148938059806824","0.35746195912361145","0.002416372299194336","0","0","0.03522082790732384","100","100","0.051557328044269525","0.00689198811856363","0.05292643550495275","9.8974609375","1.844067335128784","14.364079721600229","0.43112894892692566","0.018065206706523895","0.030760305002331737","0.3823034167289734","0.43112894892692566","0.22149166464805603","0.3823034167289734","19.00648511910049","19929744.14024591","17203200000","8.055832026752121e-7","4.4577205158901824e-8","9.951666831970217","10","10","10","99.51171875","0.6900031566619873","5.794993687642283","-0.029399981694264256","-2.9399981694264277","-0.02939997985959053","-0.09948752820491792","0.03916537761688232","0.11801685392856598","0.8809455037117004","-2.939997911453247","-9.948753356933594","3.9165375232696538","11.801685333251951","88.09455108642578","4.237007303130054","4.237007141113281","3.388200521469116","3.9486565589904785","4.894972801208496","1.5795211791992188","10.18685910883768","9.951666831970217","10","10","10","99.51171875","0.6900031566619873","5.055516648292541","0.04853835351627163","4.853835351627161","0.04853835701942444","-0.055374521762132645","0.05829084664583206","0.1170388087630272","0.061400964856147766","4.853835582733154","-5.537452220916748","5.829084873199463","11.703880310058594","6.140096187591553","4.750071787834168","4.063147263526917","4.063147068023682","3.43590784072876","3.9210081100463863","4.77036190032959","0.7011905908584595","9.805588436126708","10.065907545089722","0.0049067712388932705","pythia-70m, regularization, seed=0, variant=adaptive_elastic_net_sweep030","9.999999960041972e-13","0","0","","","","","-12","0","0","NaN","5157631091350000","5157.63109135","25000","0","0","4.391865421195394","0","0","0","0","0","0","0","0","1061","10.183903051478811","1061","0","0","0","0","0","0","0","0","0","50","50","1"
"llm-adaptive_lasso_sweep018-seed0","0k3250ib","finished","","","","2026-04-22T19:06:02.000Z","2026-04-22T19:42:07.000Z","2026-04-22T19:42:07.000Z","","21cd0cfc0b5a","","a0636b69ee188dba73007abbe0ae584413f2f681","https://github.com/farischaudhry/adaptive-elastic-sae/tree/a0636b69ee188dba73007abbe0ae584413f2f681","1","NVIDIA L40S","0.999","1","0.05","0","adaptive_lasso_sweep018","0.005","","per_token_l2","8192","4096","cuda","torch.float32","true","true","1000","blocks.3.hook_resid_post","","10","0.01","0.001","100","10000","206238134787","206.238134787","AdaptiveLassoSAE","512","25000","true","pythia-70m-deduped","batch_mean","1000","50","4000","2165","-","14.720015525817873","132869368315904","132.86936950683594","99.2431640625","0.0244140625","0.9543139338493348","0.2204611450433731","0.17068687081336975","0.2007129192352295","0.27571558952331543","0.08588062226772308","0.9543139338493348","0.4118275046348572","0.6477491855621338","0.7568359375","0.995575189590454","-11.916004180908203","-12","-12","0.9678891897201538","0.36941465735435486","0.0035550296306610107","0","0","0.05062464624643326","99.99998807907104","100","0.07631058168226175","0.008146114584528722","0.0770563919524035","14.5614013671875","2.689378261566162","14.123424870297796","0.3570879101753235","0.025031544268131256","","0.3320563733577728","0.3570879101753235","0.2204611450433731","0.3320563733577728","18.956760431349387","19877604.026062615","7372800000","0.0000011923527677155786","6.090965405642548e-8","9.936787605285645","10","10","10","99.3408203125","0.7773668169975281","6.1564358949211835","-0.15004707404088985","-15.004707404088997","-0.15004707872867584","-0.26390621066093445","-0.02425430342555046","0.0620374009013176","1.6212046146392822","-15.004709243774414","-26.390621185302734","-2.4254302978515625","6.203740119934082","162.12046813964844","4.700052241802665","4.700052738189697","3.596489191055298","4.398591995239258","5.684506416320801","1.658779859542847","10.548301316116577","9.936787605285645","10","10","10","99.3408203125","0.7773668169975281","4.683102798461914","-0.02185385327347305","-2.1853853273473063","-0.02185385301709175","-0.17177949845790863","0.0094355633482337","0.07613085210323334","0.10767217725515366","-2.185385227203369","-17.177949905395508","0.943556308746338","7.61308479309082","10.767217636108398","4.8461143493652346","4.5773230028152465","4.5773234367370605","3.656071662902832","4.210102081298828","5.498560905456543","1.3001446723937988","9.529217147827149","9.392454633712768","0.005160973407328129","pythia-70m, regularization, seed=0, variant=adaptive_lasso_sweep018","9.999999960041972e-13","0","0","","","","","-12","0","0","NaN","5155953369675000","5155.953369675","25000","0","0","4.391865421195394","0","0","0","0","0","0","0","0","1061","10.183903051478811","1061","0","0","0","0","0","0","0","0","0","50","50","1"
"llm-adaptive_lasso_sweep018-seed1","48bk0tka","finished","","","","2026-04-22T19:09:02.000Z","2026-04-22T19:44:26.000Z","2026-04-22T19:44:26.000Z","","21cd0cfc0b5a","","a0636b69ee188dba73007abbe0ae584413f2f681","https://github.com/farischaudhry/adaptive-elastic-sae/tree/a0636b69ee188dba73007abbe0ae584413f2f681","1","NVIDIA L40S","0.999","1","0.05","1","adaptive_lasso_sweep018","0.005","","per_token_l2","8192","4096","cuda","torch.float32","true","true","1000","blocks.3.hook_resid_post","","10","0.01","0.001","100","10000","206238134787","206.238134787","AdaptiveLassoSAE","512","25000","true","pythia-70m-deduped","batch_mean","1000","50","4000","2124","-","14.279041290283203","157745743396864","157.74574279785156","99.2919921875","0.0244140625","0.958532989025116","0.22682948410511017","0.17369815707206726","0.2075442671775818","0.2771112322807312","0.0896778553724289","0.958532989025116","0.40787237882614136","0.6441067457199097","0.7080078125","0.9957748651504515","-11.920801162719728","-12","-12","0.9426114559173584","0.36228105425834656","0.003427177667617798","0","0","0.05011702701449394","100","100","0.07582161838383673","0.006462375300865393","0.07640598939242978","14.0377197265625","2.7367746829986572","14.197957649094016","0.3590252995491028","0.024852396920323372","","0.33417290449142456","0.3590252995491028","0.22682948410511017","0.33417290449142456","17.926879702686684","18797695.81112439","7372800000","0.000001184712787247449","4.812894336714073e-8","9.93857765197754","10","10","10","99.3408203125","0.7591944336891174","6.372698071877087","-0.21595478272667035","-21.595478272667012","-0.21595478057861328","-0.3129268288612366","-0.07973697781562805","0.020892256870865825","1.917886018753052","-21.595476150512695","-31.29268264770508","-7.973697662353516","2.0892257690429688","191.78860473632812","4.946497310005641","4.946497440338135","3.806384801864624","4.649786949157715","6.0020856857299805","1.723400354385376","10.76456349307248","9.93857765197754","10","10","10","99.3408203125","0.7591944336891174","4.980753211975098","-0.08640152702249987","-8.640152702249987","-0.08640152961015701","-0.22673627734184265","-0.04669274389743805","0.014693492092192171","0.12321192771196364","-8.640152931213379","-22.673629760742188","-4.66927433013916","1.4693491458892822","12.321192741394045","4.8461143493652346","4.875911054611206","4.875910758972168","3.9683563709259033","4.437880039215088","5.881620407104492","1.4329566955566406","9.826867561340332","9.392454633712768","0.0046694520860910416","pythia-70m, regularization, seed=1, variant=adaptive_lasso_sweep018","9.999999960041972e-13","0","0","","","","","-12","0","0","NaN","5155953369675000","5155.953369675","25000","0","0","4.391865421195394","0","0","0","0","0","0","0","0","1061","10.183903051478811","1061","0","0","0","0","0","0","0","0","0","50","50","1"
"llm-adaptive_elastic_net_sweep024-seed1","awdqixvv","finished","","","","2026-04-23T20:05:14.000Z","2026-04-23T20:40:17.000Z","2026-04-23T20:40:17.000Z","","21cd0cfc0b5a","","a0636b69ee188dba73007abbe0ae584413f2f681","https://github.com/farischaudhry/adaptive-elastic-sae/tree/a0636b69ee188dba73007abbe0ae584413f2f681","1","NVIDIA L40S","0.999","0.5","0.05","1","adaptive_elastic_net_sweep024","0.01","0.0005","per_token_l2","8192","4096","cuda","torch.float32","true","true","1000","blocks.3.hook_resid_post","","10","0.01","0.001","100","10000","206305243654","206.305243654","AdaptiveElasticNetSAE","512","25000","true","pythia-70m-deduped","batch_mean","1000","50","4000","2103","-","20.88719367980957","265354924261376","265.35491943359375","98.7548828125","0.0244140625","0.8721036314964294","0.22983190417289737","0.1805838942527771","0.22757716476917267","0.27828091382980347","0.04335173964500427","0.7446155548095703","0.33450204133987427","0.5751456618309021","1.2451171875","0.9960272312164308","-11.87687873840332","-12","-12","1.1093634366989136","0.36722561717033386","0.0015299320220947266","0","0","0.023080741986632347","100.00001192092896","99.9805212020874","0.05973175716077068","0.004862238767127013","0.06177976587089536","6.2666015625","2.0039801597595215","14.423827151357528","0.44874581694602966","0.04356548190116882","0.021630726754665375","0.38354960083961487","0.44874581694602966","0.22983190417289737","0.38354960083961487","18.46693135484089","19363981.012333643","15974400000","9.33308705637042e-7","3.1167401480585625e-8","9.921777725219728","10","10","10","99.12109375","0.8487249612808228","7.43222262508795","-0.4336163213195422","-43.36163213195421","-0.4336163401603699","-0.5696711540222168","-0.2907274663448334","-0.17488867044448853","1.7553024291992188","-43.36163330078125","-56.96711349487305","-29.07274627685547","-17.488866806030273","175.53024291992188","5.914395809847718","5.914395809173584","4.598727226257324","5.570984840393066","7.125075340270996","1.8371328115463257","11.824088046283345","9.921777725219728","10","10","10","99.12109375","0.8487249612808228","5.904751167297364","-0.29821888484885867","-29.82188848488589","-0.29821884632110596","-0.45163342356681824","-0.28280600905418396","-0.17144125699996948","0.1182667836546898","-29.821889877319336","-45.1633415222168","-28.280601501464844","-17.14412498474121","11.826678276062012","4.585785074234009","5.531153764724731","5.531153678894043","4.164504528045654","5.398282051086426","6.962418079376221","1.0542572736740112","10.490536241531371","9.168029136657715","0.004431314766407013","pythia-70m, regularization, seed=1, variant=adaptive_elastic_net_sweep024","9.999999960041972e-13","0","0","","","","","-12","0","0","NaN","5157631091350000","5157.63109135","25000","0","0","4.391865421195394","0","0","0","0","0","0","0","0","1061","10.183903051478811","1061","0","0","0","0","0","0","0","0","0","50","50","1"
